,id,rated,variant,speed,createdAt,lastMoveAt,status,winner,moves,clock,white_player_name,white_ranking,black_player_name,black_ranking
3661,4IoorXNU,True,standard,blitz,2020-06-15 00:28:09.366000+02:00,2020-06-15 00:37:18.586000+02:00,mate,white,63,300,germanwani,1458,EvilSaintPL,1459
3662,rlWJfqyU,True,standard,rapid,2020-06-14 20:37:35.983000+02:00,2020-06-14 20:50:23.431000+02:00,resign,black,33,600,EvilSaintPL,1402,DylanHayes748,1447
3663,5Rk91ZYv,True,standard,rapid,2020-06-14 20:28:36.705000+02:00,2020-06-14 20:36:16.867000+02:00,resign,white,23,600,EvilSaintPL,1392,Noob3500,1385
3664,HUWfMSaQ,True,standard,blitz,2020-06-14 17:48:20.995000+02:00,2020-06-14 17:52:53.705000+02:00,resign,white,23,300,omarsantana08,1449,EvilSaintPL,1465
3665,w6jOKZ6t,True,standard,blitz,2020-06-14 17:44:54.274000+02:00,2020-06-14 17:48:01.187000+02:00,resign,white,24,300,EvilSaintPL,1459,Zele65,1516
3666,VmwrAzmQ,True,standard,blitz,2020-06-14 17:43:20.870000+02:00,2020-06-14 17:44:09.329000+02:00,resign,black,7,300,EvilSaintPL,1464,davideodo,1482
3667,d8e8muPt,True,standard,blitz,2020-06-14 17:40:06.253000+02:00,2020-06-14 17:42:46.516000+02:00,resign,black,20,300,justdeepred,1466,EvilSaintPL,1458
3668,k2zM3iFn,True,standard,blitz,2020-06-14 17:37:04.686000+02:00,2020-06-14 17:39:40.859000+02:00,resign,white,26,300,Landau00,1407,EvilSaintPL,1465
3669,JlkkXXiv,True,standard,blitz,2020-06-14 17:28:52.592000+02:00,2020-06-14 17:36:07.267000+02:00,mate,white,37,300,EvilSaintPL,1458,dawhat4,1503
3670,NNfjty8A,True,standard,blitz,2020-06-14 16:49:59.692000+02:00,2020-06-14 16:53:15.235000+02:00,mate,white,20,180,EvilSaintPL,1453,Udur,1452
3671,655Q0fgr,True,standard,blitz,2020-06-14 16:40:07.923000+02:00,2020-06-14 16:46:49.395000+02:00,resign,black,27,300,EvilSaintPL,1459,WickedChris,1422
3672,tB8d4klm,True,standard,blitz,2020-06-14 15:20:09.964000+02:00,2020-06-14 15:26:45.091000+02:00,resign,black,42,300,Noerk,1454,EvilSaintPL,1453
3673,4ExGVF0d,True,standard,blitz,2020-06-13 22:46:38.835000+02:00,2020-06-13 22:56:19.480000+02:00,stalemate,,64,300,EvilSaintPL,1452,samivanlars,1496
3674,HoDn4mRE,True,standard,blitz,2020-06-13 21:44:11.414000+02:00,2020-06-13 21:52:02.469000+02:00,resign,black,43,300,Bravo917,1420,EvilSaintPL,1447
3675,VCROduYh,True,standard,blitz,2020-06-13 21:39:04.931000+02:00,2020-06-13 21:42:27.283000+02:00,resign,black,19,300,EvilSaintPL,1453,Bernita,1454
3676,OcxvlQLA,True,standard,blitz,2020-06-13 15:01:25.849000+02:00,2020-06-13 15:11:54.203000+02:00,mate,white,42,300,covrigmaster,1487,EvilSaintPL,1458
3680,SgtgxMjx,True,standard,blitz,2020-06-12 19:33:32.926000+02:00,2020-06-12 19:43:15.456000+02:00,mate,white,45,300,GreatTheCyrusIran,1458,EvilSaintPL,1464
3681,vNSGivhG,True,standard,blitz,2020-06-12 19:23:39.228000+02:00,2020-06-12 19:31:41.393000+02:00,resign,black,26,300,Pendayhoe,1520,EvilSaintPL,1457
3682,n7DCZZkS,True,standard,blitz,2020-06-12 19:12:20.239000+02:00,2020-06-12 19:21:47.219000+02:00,outoftime,black,34,300,DonPiani,1544,EvilSaintPL,1449
3683,Obx6tJ1H,True,standard,blitz,2020-06-12 13:29:21.415000+02:00,2020-06-12 13:35:37.848000+02:00,resign,black,22,300,EvilSaintPL,1456,elivaldo_bezerra,1433
3696,Iuyw42Sp,True,standard,blitz,2020-06-09 20:57:35.859000+02:00,2020-06-09 21:05:15.962000+02:00,draw,,36,300,EvilSaintPL,1455,Kipsla,1512
3697,11JgfCQ2,True,standard,blitz,2020-06-09 20:51:36.790000+02:00,2020-06-09 20:56:43.413000+02:00,resign,white,18,300,Abdoherafy,1510,EvilSaintPL,1459
3698,ewDHWHvr,True,standard,blitz,2020-06-09 20:47:13.544000+02:00,2020-06-09 20:51:10.623000+02:00,resign,white,20,300,robrey,1478,EvilSaintPL,1465
3699,hQaJVQ2u,True,standard,blitz,2020-06-09 19:46:35.415000+02:00,2020-06-09 19:53:26.971000+02:00,resign,black,23,300,EvilSaintPL,1470,shine7788,1493
3700,RCiLg7Le,True,standard,blitz,2020-06-09 19:38:16.797000+02:00,2020-06-09 19:45:47.967000+02:00,resign,white,30,300,EvilSaintPL,1464,BenX01,1502
3702,snkDP7Ng,False,standard,blitz,2020-06-08 16:53:00.124000+02:00,2020-06-08 16:58:25.362000+02:00,resign,black,20,300,EvilSaintPL,1464,YoungCapitan,1358
3703,3QXZ9yg3,True,standard,blitz,2020-06-08 12:56:22.997000+02:00,2020-06-08 13:02:16.797000+02:00,resign,white,23,300,giovicky,1483,EvilSaintPL,1469
3704,OUNuEH0s,False,standard,blitz,2020-06-07 20:56:28.425000+02:00,2020-06-07 21:06:43.507000+02:00,outoftime,white,46,300,YoungCapitan,1358,EvilSaintPL,1469
3705,T8oyE2mX,True,standard,blitz,2020-06-07 14:41:41.055000+02:00,2020-06-07 14:47:26.148000+02:00,timeout,white,24,300,EvilSaintPL,1463,mfgod,1489
3706,AlKzWlDe,True,standard,blitz,2020-06-07 14:39:04.867000+02:00,2020-06-07 14:41:08.701000+02:00,resign,black,11,300,EvilSaintPL,1467,Harzhek,1565
3707,x7XCTx93,True,standard,blitz,2020-06-07 14:38:37.106000+02:00,2020-06-07 14:38:52.347000+02:00,resign,black,0,300,Goodplayer1971,1465,EvilSaintPL,1461
3708,UQeJlgsV,True,standard,blitz,2020-06-06 23:23:32.926000+02:00,2020-06-06 23:29:38.629000+02:00,mate,white,29,300,EvilSaintPL,1456,Nejuca,1415
3709,2B5Knjce,True,standard,blitz,2020-06-06 15:10:14.587000+02:00,2020-06-06 15:19:11.121000+02:00,stalemate,,49,300,jesseyork,1452,EvilSaintPL,1456
3710,rYtP7BGs,True,standard,blitz,2020-06-06 15:06:24.336000+02:00,2020-06-06 15:09:43.679000+02:00,resign,black,25,300,haniarecksousi,1460,EvilSaintPL,1450
3711,1aqiomZl,True,standard,blitz,2020-06-06 14:58:43.920000+02:00,2020-06-06 15:05:29.242000+02:00,resign,black,36,300,EvilSaintPL,1456,jrufinocosta,1464
3712,YckyzHn8,True,standard,blitz,2020-06-06 14:53:25.707000+02:00,2020-06-06 14:57:45.652000+02:00,resign,black,24,300,EvilSaintPL,1461,obreyls73,1501
3713,AMm5G0vd,True,standard,blitz,2020-06-06 14:45:57.401000+02:00,2020-06-06 14:49:38.927000+02:00,mate,black,25,300,bes1981,1392,EvilSaintPL,1456
3714,yiG0phfW,True,standard,blitz,2020-06-05 21:25:12.472000+02:00,2020-06-05 21:31:06.318000+02:00,mate,black,21,300,EvilSaintPL,1461,Gudlukmaifriend,1514
3715,xWsV7WkF,True,standard,blitz,2020-06-05 21:12:50.427000+02:00,2020-06-05 21:17:17.784000+02:00,mate,black,32,300,Mykyta111,1452,EvilSaintPL,1455
3716,UuGQnsBW,True,standard,blitz,2020-06-05 16:53:13.515000+02:00,2020-06-05 17:00:01.149000+02:00,resign,white,34,300,orhun12312,1507,EvilSaintPL,1460
3717,D4EWVTap,True,standard,blitz,2020-06-05 15:55:56.057000+02:00,2020-06-05 16:00:06.256000+02:00,mate,white,25,300,EvilSaintPL,1454,Jilau,1440
3718,v0yXNvOS,True,standard,blitz,2020-06-05 15:54:54.882000+02:00,2020-06-05 15:55:33.795000+02:00,resign,white,6,300,grov3y,1452,EvilSaintPL,1460
3719,z4rU9XVy,True,standard,blitz,2020-06-05 15:50:40.712000+02:00,2020-06-05 15:54:22.186000+02:00,mate,black,21,300,EvilSaintPL,1465,mahmut5834,1477
3720,cV1uYVZm,True,standard,blitz,2020-06-05 15:42:20.669000+02:00,2020-06-05 15:50:31.358000+02:00,resign,black,40,300,pablobre,1425,EvilSaintPL,1460
3721,yxmncRME,True,standard,blitz,2020-06-05 13:01:55.872000+02:00,2020-06-05 13:07:18.076000+02:00,mate,white,54,300,EvilSaintPL,1455,Xodkoniom,1421
3722,Do3CBvXm,True,standard,blitz,2020-06-05 12:01:25.478000+02:00,2020-06-05 12:06:14.964000+02:00,resign,white,32,300,chesswirkz,1469,EvilSaintPL,1461
3723,BFPu4Jh9,True,standard,blitz,2020-06-04 21:36:31.760000+02:00,2020-06-04 21:41:32.792000+02:00,resign,white,22,300,paintress,1481,EvilSaintPL,1466
3724,pAY0QSZq,True,standard,blitz,2020-06-04 18:30:10.625000+02:00,2020-06-04 18:34:21.137000+02:00,resign,black,19,300,EvilSaintPL,1472,nougabolle,1474
3725,i39iBIPo,True,standard,blitz,2020-06-04 18:26:59.610000+02:00,2020-06-04 18:30:06.421000+02:00,resign,white,18,300,VithorThor,1465,EvilSaintPL,1477
3726,BUTcW4Hu,True,standard,blitz,2020-06-04 18:00:11.172000+02:00,2020-06-04 18:10:14.807000+02:00,outoftime,white,50,300,EvilSaintPL,1471,dietmar-paduch,1520
3727,Jmon3cSg,True,standard,blitz,2020-06-04 17:40:03.205000+02:00,2020-06-04 17:48:32.721000+02:00,resign,white,38,300,EvilSaintPL,1464,Tarster,1507
3728,W0E6aMAG,True,standard,blitz,2020-06-04 15:50:20.580000+02:00,2020-06-04 15:57:00.418000+02:00,outoftime,black,28,300,Matrix-1983,1452,EvilSaintPL,1459
3729,8vZcarCv,True,standard,blitz,2020-06-04 15:47:17.176000+02:00,2020-06-04 15:49:27.593000+02:00,mate,black,16,300,EvilSaintPL,1464,fyildiz_21,1459
3730,L5xEYXHN,True,standard,blitz,2020-06-04 15:36:18.341000+02:00,2020-06-04 15:38:45.009000+02:00,mate,black,15,300,EvilSaintPL,1470,Evgeniy8777,1458
3731,QQxYvSwA,True,standard,blitz,2020-06-04 15:33:21.976000+02:00,2020-06-04 15:36:14.019000+02:00,mate,black,17,300,provocateurs,1454,EvilSaintPL,1465
3732,SmBtgMGk,True,standard,blitz,2020-06-04 14:45:34.921000+02:00,2020-06-04 14:50:27.301000+02:00,resign,white,20,300,alex1947,1514,EvilSaintPL,1470
3733,qOZmuWhM,True,standard,blitz,2020-06-04 13:09:51.487000+02:00,2020-06-04 13:17:29.943000+02:00,resign,black,26,300,EvilSaintPL,1475,adinouu12,1480
3734,HixcaFBo,True,standard,blitz,2020-06-04 10:34:40.763000+02:00,2020-06-04 10:37:33.002000+02:00,resign,white,24,300,weindahler,1498,EvilSaintPL,1481
3735,lDvdAU7y,True,standard,blitz,2020-06-04 10:13:34.457000+02:00,2020-06-04 10:23:39.574000+02:00,stalemate,,59,300,EvilSaintPL,1480,Chowdhuryanjali111,1509
3736,QiwqwpXS,True,standard,blitz,2020-06-03 22:19:12.349000+02:00,2020-06-03 22:28:51.230000+02:00,resign,white,32,300,jerico2,1488,EvilSaintPL,1486
3737,1hLMOMDo,True,standard,blitz,2020-06-03 22:07:11.470000+02:00,2020-06-03 22:17:10.521000+02:00,outoftime,white,50,300,EvilSaintPL,1480,Patriciocostalv,1458
3738,ax5Ce4H8,True,standard,blitz,2020-06-03 20:06:57.463000+02:00,2020-06-03 20:10:28.667000+02:00,resign,black,20,300,Burnite36,1454,EvilSaintPL,1475
3739,wpt5HIOD,True,standard,blitz,2020-06-03 20:03:26.800000+02:00,2020-06-03 20:06:30.397000+02:00,resign,black,13,300,EvilSaintPL,1480,Leibniz555,1519
3740,aQ0WDwrX,True,standard,blitz,2020-06-03 19:28:34.741000+02:00,2020-06-03 19:31:53.328000+02:00,resign,black,25,300,DocHoffiday,1488,EvilSaintPL,1474
3741,Esdw1pDi,True,standard,blitz,2020-06-03 14:33:52.095000+02:00,2020-06-03 14:34:21.515000+02:00,resign,white,4,300,masjavas,1482,EvilSaintPL,1479
3742,2wc2mU5e,True,standard,blitz,2020-06-03 14:32:27.561000+02:00,2020-06-03 14:33:45.045000+02:00,resign,black,10,300,EvilSaintPL,1486,Strong_Nut,1454
3743,Rggymmzb,True,standard,blitz,2020-06-03 14:25:45.322000+02:00,2020-06-03 14:32:13.245000+02:00,resign,black,33,300,EvilSaintPL,1492,Wizuhagod,1467
3744,LiriiIuG,True,standard,blitz,2020-06-03 14:20:19.687000+02:00,2020-06-03 14:24:29.503000+02:00,resign,black,24,300,EvilSaintPL,1497,citizenhabar,1506
3745,lT4TYbnX,True,standard,blitz,2020-06-03 14:18:55.327000+02:00,2020-06-03 14:19:52.537000+02:00,resign,white,11,300,jacopodellungo,1501,EvilSaintPL,1503
3746,RG8mlW09,True,standard,blitz,2020-06-03 11:56:49.660000+02:00,2020-06-03 12:03:00.897000+02:00,mate,white,28,300,mr_pertz,1518,EvilSaintPL,1508
3747,lLiVxhxH,True,standard,blitz,2020-06-03 11:50:36.339000+02:00,2020-06-03 11:56:46.046000+02:00,mate,black,27,300,EvilSaintPL,1514,Narges_norouzi,1527
3748,iv1jBI3J,True,standard,blitz,2020-06-03 11:41:27.040000+02:00,2020-06-03 11:49:24.200000+02:00,resign,black,50,300,EvilSaintPL,1519,vitasvir,1537
3749,KsGQDe9i,True,standard,blitz,2020-06-03 11:38:49.678000+02:00,2020-06-03 11:40:56.868000+02:00,resign,black,18,300,Saltanunc,1526,EvilSaintPL,1513
3750,oufx8Hnu,True,standard,blitz,2020-06-03 11:31:16.966000+02:00,2020-06-03 11:38:41.604000+02:00,resign,white,35,300,EvilSaintPL,1508,Burnite36,1495
3751,2wI5EqWR,True,standard,blitz,2020-06-03 11:24:51.595000+02:00,2020-06-03 11:31:03.724000+02:00,resign,black,36,300,Caytoski,1559,EvilSaintPL,1501
3752,E4B8GwI4,True,standard,blitz,2020-06-03 11:19:27.853000+02:00,2020-06-03 11:24:23.120000+02:00,mate,white,27,300,EvilSaintPL,1496,kalmandani,1441
3753,V0S7cQCZ,True,standard,blitz,2020-06-03 11:13:38.489000+02:00,2020-06-03 11:18:11.470000+02:00,resign,white,24,300,EvilSaintPL,1490,OmarNuri,1494
3754,QfD9ly92,True,standard,blitz,2020-06-03 11:08:16.966000+02:00,2020-06-03 11:13:13.346000+02:00,mate,white,24,300,rafifar,1497,EvilSaintPL,1496
3755,ibnCuzFd,True,standard,blitz,2020-06-03 11:04:29.747000+02:00,2020-06-03 11:07:30.374000+02:00,resign,white,20,300,Legend_alibaba,1494,EvilSaintPL,1502
3761,mcxIzVdP,True,standard,blitz,2020-06-02 17:40:33.336000+02:00,2020-06-02 17:46:01.021000+02:00,resign,black,22,300,YoungCapitan,1360,EvilSaintPL,1498
3762,XhuBRQ47,True,standard,blitz,2020-06-02 17:35:41.523000+02:00,2020-06-02 17:39:02.602000+02:00,resign,black,17,300,EvilSaintPL,1506,YoungCapitan,1352
3763,8ZM5wMuv,True,standard,blitz,2020-06-02 17:32:44.969000+02:00,2020-06-02 17:35:23.807000+02:00,resign,black,15,300,YoungCapitan,1355,EvilSaintPL,1503
3764,M4c379f3,True,standard,blitz,2020-06-02 17:25:20.575000+02:00,2020-06-02 17:26:37.932000+02:00,mate,white,15,300,EvilSaintPL,1496,Makoni,1528
3765,UkGkORaO,True,standard,blitz,2020-06-02 15:54:08.256000+02:00,2020-06-02 15:57:25.151000+02:00,resign,white,20,300,fisherbl,1483,EvilSaintPL,1502
3766,NUFbWoUT,True,standard,blitz,2020-06-02 13:16:35.695000+02:00,2020-06-02 13:20:20.329000+02:00,resign,black,23,300,EvilSaintPL,1507,BalabanRS,1536
3767,Cof3HlWF,True,standard,blitz,2020-06-02 12:54:11.705000+02:00,2020-06-02 12:55:25.983000+02:00,resign,white,7,300,UJlJIlO3U0HUCT,1530,EvilSaintPL,1513
3768,U81vaf4S,True,standard,blitz,2020-06-02 12:50:23.177000+02:00,2020-06-02 12:53:41.188000+02:00,resign,black,16,300,EvilSaintPL,1518,AAAhmed_889,1511
3769,CH3x6xhK,True,standard,blitz,2020-06-02 12:48:52.876000+02:00,2020-06-02 12:49:51.153000+02:00,mate,white,10,300,Pawhan,1450,EvilSaintPL,1525
3770,BpZUVPYB,True,standard,blitz,2020-06-02 12:38:13.737000+02:00,2020-06-02 12:47:46.842000+02:00,outoftime,black,46,300,EvilSaintPL,1531,alidashti2019,1533
3771,yumKQnM6,True,standard,blitz,2020-06-02 12:36:09.814000+02:00,2020-06-02 12:37:31.603000+02:00,resign,white,9,300,Sharangowda,1540,EvilSaintPL,1537
3772,oBMuEFMo,True,standard,bullet,2020-06-02 01:29:49.082000+02:00,2020-06-02 01:31:02.559000+02:00,resign,black,5,120,EvilSaintPL,1257,HellooEveryone,1229
3773,UdZ9sZY6,True,standard,blitz,2020-06-01 22:37:55.577000+02:00,2020-06-01 22:40:04.787000+02:00,resign,white,7,300,lorenzo113788,1474,EvilSaintPL,1543
3774,YjiqCcul,True,standard,blitz,2020-06-01 22:28:51.040000+02:00,2020-06-01 22:35:40.825000+02:00,mate,black,31,300,katatly,1544,EvilSaintPL,1537
3775,NgvCZ5ub,True,standard,blitz,2020-06-01 22:24:20.275000+02:00,2020-06-01 22:27:02.989000+02:00,mate,black,24,300,ISI-H,1583,EvilSaintPL,1531
3776,nybilUSQ,True,standard,blitz,2020-06-01 22:20:08.715000+02:00,2020-06-01 22:23:03.687000+02:00,mate,white,25,300,EvilSaintPL,1525,Sorokin2008,1526
3777,Hlkh9Sn2,True,standard,blitz,2020-06-01 22:14:07.745000+02:00,2020-06-01 22:19:51.390000+02:00,resign,black,37,300,icelisald,1512,EvilSaintPL,1519
3778,YWCKA0FZ,True,standard,blitz,2020-06-01 22:06:13.837000+02:00,2020-06-01 22:13:56.767000+02:00,outoftime,white,26,300,EvilSaintPL,1514,ICDABS,1500
3779,oWnE2bo0,True,standard,blitz,2020-06-01 21:59:35.871000+02:00,2020-06-01 22:00:25.718000+02:00,resign,white,8,300,EvilSaintPL,1508,fesantana,1533
3780,ZZLUGXmy,True,standard,blitz,2020-06-01 21:55:28.339000+02:00,2020-06-01 21:58:17.172000+02:00,mate,black,14,300,Caprone,1535,EvilSaintPL,1501
3781,DjqDjJ5w,True,standard,blitz,2020-06-01 19:17:56.545000+02:00,2020-06-01 19:27:37.212000+02:00,draw,,71,300,EvilSaintPL,1502,dinu1599,1439
3782,IbVGgU9D,True,standard,blitz,2020-06-01 19:13:16.301000+02:00,2020-06-01 19:17:51.890000+02:00,mate,black,27,300,dinu1599,1444,EvilSaintPL,1497
3783,HSKVgMpb,True,standard,blitz,2020-06-01 19:05:48.617000+02:00,2020-06-01 19:13:11.750000+02:00,mate,white,62,300,EvilSaintPL,1492,dinu1599,1449
3784,s2HmphHa,True,standard,blitz,2020-06-01 19:03:33.683000+02:00,2020-06-01 19:05:10.864000+02:00,resign,black,14,300,EvilSaintPL,1497,mtwkl11,1579
3785,z5Ze2b2m,True,standard,blitz,2020-06-01 18:57:25.719000+02:00,2020-06-01 19:01:38.779000+02:00,draw,,18,300,arthur_loiola,1455,EvilSaintPL,1497
3786,m2J6Vdmx,True,standard,blitz,2020-06-01 18:51:43.294000+02:00,2020-06-01 18:57:03.752000+02:00,resign,white,28,300,EvilSaintPL,1492,abrahamoviq,1458
3787,N1HaGvfv,True,standard,blitz,2020-06-01 17:14:25.988000+02:00,2020-06-01 17:19:53.482000+02:00,resign,white,26,300,Temaswati,1500,EvilSaintPL,1496
3788,wiSaj3mE,True,standard,blitz,2020-06-01 17:08:57.224000+02:00,2020-06-01 17:13:06.224000+02:00,mate,black,27,300,EvilSaintPL,1502,pineapplelike44,1475
3789,inWgxxBe,True,standard,blitz,2020-06-01 16:20:31.844000+02:00,2020-06-01 16:30:24.528000+02:00,outoftime,black,39,300,Tank-1,1470,EvilSaintPL,1497
3790,gwEHP9CW,True,standard,blitz,2020-06-01 16:15:42.134000+02:00,2020-06-01 16:20:07.208000+02:00,resign,white,21,300,EvilSaintPL,1491,KacperLidzbarski,1473
3791,kSzfBzXw,True,standard,blitz,2020-06-01 16:06:31.683000+02:00,2020-06-01 16:14:52.448000+02:00,draw,,63,300,abrahamoviq,1446,EvilSaintPL,1492
3792,plCVZo3L,True,standard,blitz,2020-06-01 15:55:49.998000+02:00,2020-06-01 16:03:15.222000+02:00,mate,black,27,300,aykutmazi,1479,EvilSaintPL,1486
3793,DYmU6ltc,True,standard,blitz,2020-06-01 15:53:24.104000+02:00,2020-06-01 15:55:23.223000+02:00,resign,white,12,300,EvilSaintPL,1481,JoshhFletchh95,1459
3794,mbdbKVab,True,standard,blitz,2020-06-01 15:51:35.402000+02:00,2020-06-01 15:53:07.300000+02:00,resign,black,12,300,pekoez,1502,EvilSaintPL,1475
3795,VVBxcwer,True,standard,blitz,2020-06-01 15:19:57.116000+02:00,2020-06-01 15:22:53.390000+02:00,resign,black,19,300,EvilSaintPL,1479,abrahman,1536
3796,NFwP5tNs,True,standard,blitz,2020-06-01 15:08:52.311000+02:00,2020-06-01 15:19:06.367000+02:00,outoftime,black,43,300,EvilSaintPL,1485,Porohvprok,1486
3797,T4EiDzLr,True,standard,blitz,2020-06-01 15:04:10.899000+02:00,2020-06-01 15:08:16.676000+02:00,resign,black,23,300,ugursevilmis,1537,EvilSaintPL,1478
3798,Gcjcitdl,True,standard,blitz,2020-06-01 14:56:00.473000+02:00,2020-06-01 15:02:24+02:00,resign,white,21,300,EvilSaintPL,1472,lpr16,1482
3799,AxzlnxZ6,True,standard,blitz,2020-06-01 14:50:17.104000+02:00,2020-06-01 14:55:49.020000+02:00,resign,black,25,300,Eustrahulus,1434,EvilSaintPL,1467
3800,LGqg6Btt,True,standard,blitz,2020-06-01 12:52:14.137000+02:00,2020-06-01 12:59:00.636000+02:00,draw,,36,300,EvilSaintPL,1465,Salah202,1564
3801,trtYdRnP,True,standard,blitz,2020-06-01 12:45:14.658000+02:00,2020-06-01 12:51:38.201000+02:00,stalemate,,53,300,AA124,1475,EvilSaintPL,1465
3802,05opVYPb,True,standard,blitz,2020-06-01 12:41:43.342000+02:00,2020-06-01 12:43:57.073000+02:00,resign,black,17,300,EvilSaintPL,1470,Ahmetmat,1501
3803,qpo1tKrb,True,standard,blitz,2020-06-01 12:37:01.961000+02:00,2020-06-01 12:41:12.385000+02:00,resign,white,22,300,Naveen_8971,1479,EvilSaintPL,1476
3804,n4bH6IoF,True,standard,blitz,2020-06-01 12:29:36.633000+02:00,2020-06-01 12:36:50.216000+02:00,mate,white,42,300,EvilSaintPL,1471,Chacha137,1449
3805,AzfZBBGD,True,standard,blitz,2020-06-01 12:25:20.463000+02:00,2020-06-01 12:29:24.356000+02:00,resign,black,32,300,user1440,1516,EvilSaintPL,1464
3806,07bmOUyR,True,standard,blitz,2020-06-01 12:15:55.023000+02:00,2020-06-01 12:24:58.868000+02:00,outoftime,white,38,300,EvilSaintPL,1458,Nidal86,1445
3807,4gEHwdEd,True,standard,blitz,2020-06-01 12:08:46.373000+02:00,2020-06-01 12:15:42.025000+02:00,resign,white,24,300,lolimp,1479,EvilSaintPL,1464
3808,k2OJAYuA,True,standard,blitz,2020-06-01 11:45:06.124000+02:00,2020-06-01 11:53:35.488000+02:00,outoftime,black,41,300,sadegh_62,1436,EvilSaintPL,1458
3809,tg26tVTi,True,standard,blitz,2020-06-01 11:38:11.774000+02:00,2020-06-01 11:43:40.449000+02:00,mate,white,44,180,EvilSaintPL,1453,freddy_salivan,1425
3810,1dBL8KuP,True,standard,blitz,2020-06-01 11:32:55.552000+02:00,2020-06-01 11:38:06.417000+02:00,resign,black,30,180,EvilSaintPL,1458,Intercrosse,1534
3811,W6Q75xnf,True,standard,bullet,2020-06-01 01:40:43.133000+02:00,2020-06-01 01:46:00.314000+02:00,resign,white,46,120,Ivan_Semenov,1273,EvilSaintPL,1265
3812,PlMJF3Px,True,standard,bullet,2020-06-01 01:39:16.338000+02:00,2020-06-01 01:40:31.231000+02:00,resign,black,9,120,wheredidtommygo,1247,EvilSaintPL,1257
3813,kv7TpTdr,True,standard,rapid,2020-06-01 01:32:01.240000+02:00,2020-06-01 01:39:08.918000+02:00,resign,black,35,600,EvilSaintPL,1402,CalzyBlunders,1353
3814,pIUuaqMI,True,standard,rapid,2020-05-31 23:00:58.687000+02:00,2020-05-31 23:10:41.421000+02:00,mate,white,33,600,EvilSaintPL,1393,Dino_pescador,1349
3815,UBdZZeok,True,standard,blitz,2020-05-31 20:02:33.701000+02:00,2020-05-31 20:09:41.230000+02:00,resign,white,31,300,physical,1494,EvilSaintPL,1463
3816,ZbZTcn5e,True,standard,blitz,2020-05-31 19:37:14.243000+02:00,2020-05-31 19:41:26.383000+02:00,mate,white,22,300,EvilSaintPL,1457,smartcube,1439
3817,6piXcE6Q,True,standard,blitz,2020-05-31 19:23:11.295000+02:00,2020-05-31 19:33:31.962000+02:00,outoftime,black,52,300,vrp1992,1467,EvilSaintPL,1451
3818,JLMWkCT8,True,standard,blitz,2020-05-31 19:09:19.142000+02:00,2020-05-31 19:18:08.772000+02:00,outoftime,black,28,300,gjoreilly,1458,EvilSaintPL,1445
3819,UIvLteTo,True,standard,blitz,2020-05-31 14:00:06.662000+02:00,2020-05-31 14:04:52.998000+02:00,resign,black,29,300,EvilSaintPL,1451,Blyadis,1430
3820,hkUdmOIK,True,standard,blitz,2020-05-31 13:51:24.409000+02:00,2020-05-31 14:00:01.716000+02:00,mate,black,66,300,EvilSaintPL,1457,Macielmanoel,1436
3821,azd75SZj,True,standard,rapid,2020-05-31 01:55:50.161000+02:00,2020-05-31 02:09:58.538000+02:00,resign,black,56,600,Jorgemrad77,1372,EvilSaintPL,1383
3822,BjXO91mS,True,standard,blitz,2020-05-30 19:14:52.474000+02:00,2020-05-30 19:24:22.043000+02:00,draw,,56,300,Bnmurmu,1440,EvilSaintPL,1458
3823,PQwVaY3F,True,standard,blitz,2020-05-30 19:01:37.024000+02:00,2020-05-30 19:10:40.983000+02:00,outoftime,white,38,300,EvilSaintPL,1452,grifo47,1437
3824,hbKvvNwf,True,standard,blitz,2020-05-30 18:59:14.480000+02:00,2020-05-30 19:00:30.783000+02:00,resign,black,12,300,EugeneCareful-6,1429,EvilSaintPL,1447
3825,1kCXYAlW,True,standard,blitz,2020-05-30 16:57:59.743000+02:00,2020-05-30 17:05:24.033000+02:00,mate,white,23,300,melmac,1473,EvilSaintPL,1452
3826,eT79Y0KK,True,standard,blitz,2020-05-30 16:52:34.388000+02:00,2020-05-30 16:57:32.909000+02:00,resign,black,26,300,EvilSaintPL,1458,mfgod,1460
3827,k9ZJuumU,True,standard,blitz,2020-05-30 16:50:00.667000+02:00,2020-05-30 16:51:51.905000+02:00,resign,black,13,300,EvilSaintPL,1463,Weszone,1448
